0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.204556858493514490e-04,1.238440389129862929e-04,2.366609928774067434e-05
1.429714803332621242e-03,9.012878266235135275e-04,1.923283064639694554e-04
3.849823299718183912e-03,2.530523606577856754e-03,5.601264027416646540e-04
8.817051970912908460e-03,6.108454369284505893e-03,1.415128682611738490e-03
1.762852127138562694e-02,1.300731731256012623e-02,3.179948233804135056e-03
3.073663324643683553e-02,2.423858325563514951e-02,6.273712442307290485e-03
4.709366411280003356e-02,3.946439036518832599e-02,1.078279637040076636e-02
6.441877854848418461e-02,5.661590560983188053e-02,1.619967001008449856e-02
8.023189651762341335e-02,7.275583597454271523e-02,2.155731983743842950e-02
9.277230045646475687e-02,8.550999227226330213e-02,2.588640040876800247e-02
1.012423657898045143e-01,9.384734792778064161e-02,2.861043177253998551e-02
1.055407240049174578e-01,9.785102080532637192e-02,2.964920372976434862e-02
1.059092954725164154e-01,9.805542654907191402e-02,2.926374320492734771e-02
1.027258204271337405e-01,9.497962016737770963e-02,2.780313402126621120e-02
9.644361843146997959e-02,8.902974194065571556e-02,2.553212533485217303e-02
8.759744511571836145e-02,8.061101099355653943e-02,2.262348292962875970e-02
7.680773507146031187e-02,7.025255112917876132e-02,1.924779067550632175e-02
6.475053970279635862e-02,5.864245108746297258e-02,1.563417462316160980e-02
5.208882820654733847e-02,4.655057785994078795e-02,1.204488054959540130e-02
3.937938795066174558e-02,3.466734308956490040e-02,8.697972716638111695e-03
2.698199897710266276e-02,2.342832946039753381e-02,5.699891871338754953e-03
1.500407531255072181e-02,1.291139640806199078e-02,3.024197275814788713e-03
3.306861520178037278e-03,2.859441392215406313e-03,5.389917494819589745e-04
-8.349398965359822525e-03,-7.098086963950076857e-03,-1.909386640146704854e-03
-2.005370939735493657e-02,-1.710921196855432272e-02,-4.390207183537089310e-03
-3.184129004118499418e-02,-2.722563564173305015e-02,-6.932270484967439396e-03
-4.373779336669917500e-02,-3.746342303876231544e-02,-9.550389266364239099e-03
-5.578308903851958434e-02,-4.784300319186742673e-02,-1.225879191807544531e-02
-6.803598979834239724e-02,-5.841274845260432252e-02,-1.508063177682699915e-02
-8.055437100905764314e-02,-6.924232065214047660e-02,-1.805014801273586642e-02
-9.335837324592018149e-02,-8.038626328932844955e-02,-2.120332579814255061e-02
-1.063955938651801741e-01,-9.183799994890287643e-02,-2.456089912693361701e-02
-1.195268903338740640e-01,-1.035010596566987989e-01,-2.811274083852589867e-02
-1.325400486670525457e-01,-1.151933190951842378e-01,-3.181066480442783923e-02
-1.451839645996962080e-01,-1.266801047168363559e-01,-3.557060358617512852e-02
