0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.202255042163105085e-07,-2.106836886853556548e-07,-1.418792096111226220e-06
-1.422338521416867051e-06,-1.133828657060292157e-06,-1.119229998687593215e-05
-3.198387910430562230e-06,-2.797574034818595244e-06,-3.226868950717601519e-05
-5.586690348254586286e-06,-5.606218652766928304e-06,-8.044871330266514320e-05
-7.303969984499731053e-06,-9.064326193874701508e-06,-1.776867570517135062e-04
-6.502123144066224492e-06,-1.124361774833687328e-05,-3.432549281343786826e-04
-2.742631546964849816e-06,-9.648621067180426187e-06,-5.759552914478015045e-04
2.206378828485547262e-06,-3.328408437579213178e-06,-8.437944858097464135e-04
6.052989201904396143e-06,6.007978925192898632e-06,-1.097071596422577802e-03
7.998111535477279077e-06,1.527785562464705423e-05,-1.294108256087167074e-03
8.843811265377545059e-06,2.237006615990367412e-05,-1.415493069539808680e-03
9.672982893335101544e-06,2.729015655551048991e-05,-1.461660240806825261e-03
1.084074353202821824e-05,3.132703359930594120e-05,-1.444536616016647802e-03
1.196343435784980666e-05,3.534965744122100086e-05,-1.380087372577498911e-03
1.240558486949097707e-05,3.892910659399406790e-05,-1.282957255431179397e-03
1.172101738549641377e-05,4.094509228642717282e-05,-1.164645371101102715e-03
9.940596347651254561e-06,4.083657383504043874e-05,-1.035232103605626544e-03
7.670625540491448290e-06,3.919517097344625680e-05,-9.052679405491802786e-04
5.844918665940077807e-06,3.727345835235650382e-05,-7.848083604682646241e-04
5.168757169886560081e-06,3.608619915639101760e-05,-6.803448779197179786e-04
5.664950677554620751e-06,3.597521014425901617e-05,-5.925594511687897088e-04
6.728400447635619728e-06,3.683055523584929339e-05,-5.166668829121200861e-04
7.633652031630049810e-06,3.853547450992689835e-05,-4.446345186662369791e-04
7.900629210804589058e-06,4.044450359293448480e-05,-3.636446774507061451e-04
7.532067026237194515e-06,4.194553399982414222e-05,-2.643380844103338954e-04
6.770052066079738160e-06,4.266472336228100044e-05,-1.424398970072883897e-04
5.797718876279973039e-06,4.236615311647550647e-05,2.946051840279250084e-06
4.649826466253852398e-06,4.080578689858512399e-05,1.715834954105221490e-04
3.255374141142735110e-06,3.770721352827875468e-05,3.635495702186049847e-04
1.494784584003138522e-06,3.283668011457006490e-05,5.792074956234548062e-04
-7.737109553981503062e-07,2.601770470572059842e-05,8.182935709408193552e-04
-3.700836768726528713e-06,1.711657903370242855e-05,1.078974991488774017e-03
-7.433460457571890477e-06,6.065102794297405481e-06,1.357310764024319966e-03
-1.210430316857251798e-05,-7.109241674831342326e-06,1.647446755544785700e-03
-1.782286078342692473e-05,-2.229063389275737472e-05,1.943210768445518058e-03
-2.466266844689986101e-05,-3.932187454973757202e-05,2.242011820097931322e-03
-3.265051035175062043e-05,-5.807802854675191227e-05,2.551641707066429603e-03
-4.176977935021816956e-05,-7.855016916789410106e-05,2.899297871916551445e-03
-5.198501060544363154e-05,-1.009162719637560343e-04,3.339473939212696686e-03
-6.328019460354518280e-05,-1.255675072952639414e-04,3.953881359279280173e-03
-7.569083675288120557e-05,-1.530789684022285113e-04,4.835371849991674034e-03
-8.930913697297471893e-05,-1.841603541457658257e-04,6.053873049455987462e-03
-1.042505603433634787e-04,-2.196603435618699738e-04,7.616391067524823540e-03
-1.205885390358364656e-04,-2.606825392512485628e-04,9.445125267494617130e-03
-1.382745205469647701e-04,-3.088287005132108387e-04,1.138326880657894967e-02
-1.570626574658626987e-04,-3.664749230033960328e-04,1.325887459106316231e-02
-1.764550831878461282e-04,-4.370480235755752965e-04,1.492296943641518991e-02
-1.956730424120255738e-04,-5.252477717111539175e-04,1.627476274629661990e-02
-2.136431144859468872e-04,-6.370470150082704116e-04,1.726621541826715844e-02
