0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.097070428830448918e-04,5.258177255962337426e-05,1.968305407493153858e-05
7.356016417199295887e-04,4.014486222745361488e-04,1.805373337200461004e-04
2.010548128227318543e-03,1.149091913958733002e-03,5.470832671660846858e-04
4.712818062327039925e-03,2.857666478880638294e-03,1.462252132975891405e-03
9.771761371565101939e-03,6.372813221924289451e-03,3.557244401993744920e-03
1.798872495077263878e-02,1.271746509221904908e-02,7.809785075433936519e-03
2.974576200402467840e-02,2.277977962394484024e-02,1.539057720048683797e-02
4.497317991377425273e-02,3.698314580267147988e-02,2.728650192428991317e-02
6.333153214065534442e-02,5.516381705354711507e-02,4.390933257128862288e-02
8.435946300076424542e-02,7.670042608749216839e-02,6.494373709328918332e-02
1.074789610974284937e-01,1.007442281639923110e-01,8.949193824500367711e-02
1.319589583892457618e-01,1.263848653380441611e-01,1.163745396699874535e-01
1.569505257018235511e-01,1.527129084779181856e-01,1.444023479622489892e-01
1.815925339991428800e-01,1.788400739200493028e-01,1.725077960068144844e-01
2.051205706294421116e-01,2.039335494739946686e-01,1.997415777489262578e-01
2.269305118845088565e-01,2.272669165907230671e-01,2.252277971255149946e-01
2.465882738027553867e-01,2.482609230124674937e-01,2.481711207164763455e-01
2.637987034568798350e-01,2.664970601523117821e-01,2.679340683580239135e-01
2.783545851490374368e-01,2.817073414464732473e-01,2.841279193042181017e-01
2.900904100547050390e-01,2.937512462485820652e-01,2.966460751171335342e-01
2.988600074849552257e-01,3.025852884874051796e-01,3.056089511763065425e-01
3.045395206792171905e-01,3.082248538308791641e-01,3.112423465058344330e-01
3.070388020430230291e-01,3.106998311736288709e-01,3.137423278899507673e-01
3.063049677956883876e-01,3.100225805327498918e-01,3.132012379255776358e-01
3.023173871502602417e-01,3.061937487494148513e-01,3.096471551714528037e-01
2.950711702794950320e-01,2.992122832270258659e-01,3.030868963229952917e-01
2.845595873903241646e-01,2.890790702352123986e-01,2.935318251212818974e-01
2.707637018112247773e-01,2.757941022984882196e-01,2.810082048843404179e-01
2.536527990577686076e-01,2.593522572439928009e-01,2.655549193831930888e-01
2.331951274103913896e-01,2.397435713962186021e-01,2.472154001452455674e-01
2.093748585534609408e-01,2.169613978696138812e-01,2.260343546517739610e-01
1.822094119745782947e-01,1.910177241008510496e-01,2.020665767154864456e-01
1.517624286451249027e-01,1.619611942847982711e-01,1.753961734881922530e-01
1.181506287326712368e-01,1.298919156834221766e-01,1.461569676723503131e-01
8.154527349383600132e-02,9.496851633062486364e-02,1.145438452332808721e-01
4.216967615934219538e-02,5.740614300280122428e-02,8.081004891830112502e-02
2.937077931026710331e-04,1.746730475821833828e-02,4.525240514235023825e-02
-4.377415805773177127e-02,-2.455078198541404966e-02,8.190744773161034997e-03
-8.969640007271362236e-02,-6.832878007882858817e-02,-3.005220191091613480e-02
-1.371161305284192000e-01,-1.135355345228623580e-01,-6.916697676085195590e-02
-1.856652473785240787e-01,-1.598354572900927417e-01,-1.088693256389711012e-01
-2.349698884203890170e-01,-2.068934202165442215e-01,-1.489091550908766826e-01
-2.846528636037450877e-01,-2.543779049358479982e-01,-1.890771512232544138e-01
-3.343334761471006278e-01,-3.019629795932473604e-01,-2.292078689784265433e-01
-3.836254984595370843e-01,-3.493293577993593635e-01,-2.691762933426635751e-01
-4.321340493947920525e-01,-3.961645738806112149e-01,-3.088909401258700949e-01
-4.794518659501652014e-01,-4.421621911821230766e-01,-3.482783922345255023e-01
-5.251551336533342162e-01,-4.870198820615647683e-01,-3.872684883583875082e-01
-5.687987479334719598e-01,-5.304360184208466444e-01,-4.257838097341330452e-01
-6.099106981107680348e-01,-5.721040467700326815e-01,-4.637360509578783985e-01
-6.479852415753462047e-01,-6.117033115871175486e-01,-5.010291412999028360e-01
-6.824747045419752300e-01,-6.488840614647237715e-01,-5.375666248255097646e-01
-7.127801516376708335e-01,-6.832430492660300780e-01,-5.732589727116182976e-01
-7.382418840218083478e-01,-7.142841048085489808e-01,-6.080255938153800166e-01
-7.581318976155396738e-01,-7.413548582328248759e-01,-6.417863746859870933e-01
-7.716523581554243227e-01,-7.635451711238894212e-01,-6.744364454880595883e-01
-7.779477178246448910e-01,-7.795219945159946873e-01,-7.057882181701966573e-01
-7.761739964724252427e-01,-7.872566886142632336e-01,-7.354223557462911121e-01
-7.662184517304601039e-01,-7.840337877010583600e-01,-7.621613418236814486e-01
-7.482092268100701826e-01,-7.700308638473678524e-01,-7.814325176205827450e-01
-7.223943289276311130e-01,-7.475177927406002620e-01,-7.831564618353672458e-01
-6.893828110984168145e-01,-7.182151060400776554e-01,-7.702190952971430526e-01
-6.501679907957789162e-01,-6.831594930223663376e-01,-7.494268427506598496e-01
-6.058038769535047940e-01,-6.429674643291893865e-01,-7.238862286625369347e-01
-5.571066182760040508e-01,-5.980159917206178122e-01,-6.940582938613348851e-01
-5.045634547379751478e-01,-5.485958417753741267e-01,-6.596463701492367715e-01
-4.483631888579637792e-01,-4.949662330922606213e-01,-6.202672188716744639e-01
-3.884541989227772163e-01,-4.373002498169624719e-01,-5.755463571404897394e-01
-3.246249402240990456e-01,-3.756066255097884055e-01,-5.250625541189410939e-01
-2.566286760376244036e-01,-3.097220113150873644e-01,-4.682475193607170683e-01
-1.843353171873769458e-01,-2.394116507642746194e-01,-4.043251227001902204e-01
-1.078535252618932905e-01,-1.645394121418332078e-01,-3.324016841310883930e-01
-2.757198072532407451e-02,-8.521722867088632469e-02,-2.517219385832140111e-01
5.588688319225743051e-02,-1.853153378371663607e-03,-1.619153722362885184e-01
1.417658447701326541e-01,8.492719465968900927e-02,-6.303567610901142371e-02
2.292841311946074434e-01,1.744615605758010890e-01,4.457049982240518515e-02
3.177490148347841270e-01,2.662937787421761904e-01,1.600021783896951599e-01
4.066779623111460573e-01,3.603716439574846664e-01,2.809313571425148814e-01
4.958894736699401840e-01,4.569024356486577343e-01,4.034008874799594468e-01
5.853932607436349578e-01,5.556229676890462876e-01,5.231928839050719038e-01
6.749213062744798819e-01,6.549722470997043633e-01,6.371974906011448336e-01
7.633096216242201137e-01,7.521297074986932341e-01,7.435533651317254300e-01
8.483096025277503394e-01,8.439560898075162410e-01,8.410843406526651300e-01
9.271027018767332706e-01,9.278253707187165134e-01,9.287802057220684304e-01
9.970691886661717795e-01,1.001745051685848820e+00,1.005532348079523075e+00
1.056231008215213762e+00,1.064109013553698579e+00,1.070082185258932617e+00
1.103310745017360706e+00,1.113592976667025392e+00,1.121152541306869477e+00
1.137676159189696445e+00,1.149306120341419879e+00,1.157745314692212313e+00
1.159302729477596383e+00,1.171028619526939041e+00,1.179518518891071510e+00
1.168705844814082795e+00,1.179340083482581347e+00,1.187066169408705019e+00
1.166846203086965517e+00,1.175641171111694971e+00,1.182063538168709682e+00
1.155128408241800742e+00,1.161998417608544942e+00,1.167040358572967840e+00
1.135252702300730832e+00,1.140666842017314275e+00,1.144694566900014365e+00
1.108926364458908242e+00,1.113614111708162602e+00,1.117217679407606967e+00
1.077520062890148900e+00,1.082224389961472744e+00,1.085980141919854702e+00
1.041778599897429380e+00,1.047180037047957368e+00,1.051565743158689781e+00
1.001700885893940907e+00,1.008469275601390658e+00,1.013941390695698885e+00
9.566529316909577751e-01,9.654975865896027187e-01,9.726016262975143434e-01
9.056719788485811939e-01,9.173046475544184286e-01,9.266950994165856770e-01
8.478324788109148358e-01,8.628675435417396677e-01,8.752306992983205358e-01
7.825406878422551671e-01,8.014234219967562023e-01,8.173969688603042183e-01
7.096907259105815768e-01,7.327168948079110233e-01,7.528942057362164597e-01
6.296852183198531350e-01,6.570978225597612354e-01,6.821209689287357492e-01
5.433555644320398059e-01,5.754538901538566176e-01,6.061325072314627249e-01
4.518196443694453279e-01,4.890249275638112181e-01,5.264199951958372647e-01
3.563138548149118456e-01,3.991791562784716696e-01,4.446340183243035482e-01
2.580377445789316937e-01,3.072242720212372546e-01,3.623572646303495626e-01
1.580438645409121268e-01,2.142923986848812579e-01,2.809648418882961241e-01
5.718881800669306514e-02,1.213017607681976529e-01,2.015561661268749361e-01
-4.385879217253485507e-02,2.897579520092996574e-02,1.249272217049994527e-01
-1.445724887533041958e-01,-6.210595886603365035e-02,5.156812521678336148e-02
-2.445080598295306107e-01,-1.514484855691473619e-01,-1.830900940115212649e-02
-3.432504045977835538e-01,-2.385915639410435274e-01,-8.471115794367337082e-02
-4.403797654178411847e-01,-3.230812661595359181e-01,-1.477994659022706936e-01
-5.354606438684044178e-01,-4.044665122181654304e-01,-2.078438312183861769e-01
-6.280489535473052776e-01,-4.823171832735965170e-01,-2.651764893625907504e-01
-7.177090035371236354e-01,-5.562556827328446474e-01,-3.201302583680732949e-01
-8.040320021234386161e-01,-6.259925348954007429e-01,-3.729524603019840900e-01
-8.866504532070488276e-01,-6.913570668528387086e-01,-4.237807737121009888e-01
-9.652459665661283772e-01,-7.523158831641985067e-01,-4.726864931934369740e-01
-1.039550142993495019e+00,-8.089742310405648729e-01,-5.197353137646287813e-01
-1.109338744602850202e+00,-8.615594140768232378e-01,-5.650284113400553254e-01
-1.174418333403691728e+00,-9.103905828582122828e-01,-6.087096343428375356e-01
-1.234601884316497422e+00,-9.558427891066392235e-01,-6.509459886237614068e-01
-1.289664780655827903e+00,-9.983135893442249831e-01,-6.919000084983863985e-01
-1.339262402022827647e+00,-1.038197793983665074e+00,-7.317099803445206163e-01
-1.382767624859359445e+00,-1.075874250624485384e+00,-7.704838908689493060e-01
-1.418929978435358841e+00,-1.111707881855696467e+00,-8.083040508589354189e-01
-1.445111901855484771e+00,-1.146072061827882571e+00,-8.452357219102746289e-01
-1.455628241653716071e+00,-1.179392588431952937e+00,-8.813336431596043852e-01
-1.440885069343904590e+00,-1.212015338259134545e+00,-9.166384853655131781e-01
-1.399952921439281184e+00,-1.242412637174413970e+00,-9.511337465331828334e-01
