0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.099744464749807804e-04,5.294617493389885965e-05,2.043067126887565532e-05
7.367706403613727417e-04,4.035800753947604846e-04,1.862367566258515961e-04
2.013465445092510464e-03,1.154535606036732887e-03,5.634374505095046670e-04
4.718915278028701366e-03,2.869325640248776565e-03,1.502996465814129823e-03
9.784299189035783328e-03,6.393983653963708491e-03,3.647893429682344535e-03
1.801239498217421797e-02,1.275091825917429311e-02,7.987913175621405570e-03
2.978421070511361179e-02,2.282766543504943790e-02,1.569690633223667919e-02
4.502735725516782139e-02,3.704648565386969850e-02,2.774881523364955416e-02
6.339915619804870062e-02,5.524059428345062805e-02,4.453089673563112583e-02
8.443482406499680515e-02,7.678427310792224070e-02,6.570419894140638872e-02
1.075541140449489674e-01,1.008267279018699725e-01,9.035621604580337807e-02
1.320269840901004965e-01,1.264604164701439437e-01,1.173009392765220760e-01
1.570087775837258892e-01,1.527812189753923189e-01,1.453468381418888122e-01
1.816428309511917139e-01,1.789037818613712361e-01,1.734266526370498718e-01
2.051661730617180268e-01,2.039941577302237796e-01,2.005945727622103214e-01
2.269730991188689817e-01,2.273235086751390632e-01,2.259821675792958451e-01
2.466276166424132832e-01,2.483119828517901251e-01,2.488053737757481843e-01
2.638341690810932505e-01,2.665421319771550390e-01,2.684398168654933414e-01
2.783858175748483710e-01,2.817463249513438850e-01,2.845081788706333992e-01
2.901163551115799599e-01,2.937825422784929863e-01,2.969106765993347885e-01
2.988779058954933454e-01,3.026052753116807992e-01,3.057695636724608867e-01
3.045454830498499632e-01,3.082293254502270763e-01,3.113088291437583477e-01
3.070296840570510000e-01,3.106859534229655662e-01,3.137204939025088346e-01
3.062789930453004850e-01,3.099897362660928302e-01,3.130933622813385497e-01
3.022747572832451546e-01,3.061432934491279401e-01,3.094532311540413860e-01
2.950142602671776970e-01,2.991472003270450042e-01,3.028068063847589309e-01
2.844920948231033364e-01,2.890034161099490628e-01,2.931666907722024762e-01
2.706893245793757785e-01,2.757120277628481997e-01,2.805595117411813777e-01
2.535741754388265434e-01,2.592669087093619762e-01,2.650226024231293054e-01
2.331132314808685990e-01,2.396562716338821453e-01,2.465964932128078546e-01
2.092887244652934520e-01,2.168712445100449138e-01,2.253228171068343832e-01
1.821161402724693623e-01,1.909215542448507996e-01,2.012542661658796028e-01
1.516575164877087545e-01,1.618538316267423838e-01,1.744746650879576699e-01
1.180285734578310208e-01,1.297666188364481332e-01,1.451197030227500129e-01
8.140027069268285231e-02,9.481752784549679625e-02,1.133879763325002787e-01
4.199621480434645449e-02,5.722121205109442776e-02,7.953734542244431105e-02
8.693764894340816340e-05,1.724005198822209373e-02,4.386862010570063974e-02
-4.401831333644157240e-02,-2.482874249475408579e-02,6.702938556599050135e-03
-8.998130933161196943e-02,-6.866595045641454842e-02,-3.164044526484738329e-02
-1.374445287822965156e-01,-1.139407270761831903e-01,-7.086152340019324924e-02
-1.860390934804900809e-01,-1.603178207531139599e-01,-1.106903402775319123e-01
-2.353898381539771822e-01,-2.074620283129411380e-01,-1.508914074677880635e-01
-2.851173583492865315e-01,-2.550407324188547209e-01,-1.912627451575771298e-01
-3.348376635239580512e-01,-3.027252846281439647e-01,-2.316309272153466714e-01
-3.841603630538021896e-01,-3.501917312978378716e-01,-2.718438637111232348e-01
-4.326861547148597165e-01,-3.971211332124835458e-01,-3.117634604690169287e-01
-4.800039691065933756e-01,-4.431995157081024539e-01,-3.512603580815276683e-01
-5.256876749012013850e-01,-4.881172163413376452e-01,-3.902122297156566666e-01
-5.692919354354961659e-01,-5.315670055906303038e-01,-4.285056127162183426e-01
-6.103467166422518186e-01,-5.732398555202743440e-01,-4.660396072095511766e-01
-6.483501069150023888e-01,-6.128166655368126881e-01,-5.027288803184154498e-01
-6.827595209753640759e-01,-6.499535838815777566e-01,-5.385036708853696563e-01
-7.129820390166872190e-01,-6.842575736384932661e-01,-5.733054873214508129e-01
-7.383656481787381765e-01,-7.152471057296442281e-01,-6.070780318636874728e-01
-7.581946159415677844e-01,-7.422894689432104620e-01,-6.397526261128201330e-01
-7.716941768232811194e-01,-7.644994752518349257e-01,-6.712248400028069106e-01
-7.780520060803735038e-01,-7.805701266541846817e-01,-7.013105141261508635e-01
-7.764972799567073647e-01,-7.884763794352878108e-01,-7.296363427101655308e-01
-7.669983019391424239e-01,-7.854594246040440542e-01,-7.552627699642011638e-01
-7.488535963790488026e-01,-7.709639388804359061e-01,-7.747846851790891609e-01
-7.223292851349720767e-01,-7.476861860972419116e-01,-7.784644413307537647e-01
-6.888161986565970452e-01,-7.178195025498530502e-01,-7.675475080346099155e-01
-6.495514548367313790e-01,-6.824207455149033930e-01,-7.484099623060460615e-01
-6.053354187362807171e-01,-6.420134927883185405e-01,-7.240819504393414263e-01
-5.566892112608645693e-01,-5.968603724066985361e-01,-6.949957149308887416e-01
-5.040069167863621136e-01,-5.471504370047194366e-01,-6.609229724533789430e-01
-4.475523780081669400e-01,-4.931061054241713260e-01,-6.215853487119977760e-01
-3.873792974679775014e-01,-4.349610834847762453e-01,-5.766816730523125489e-01
-3.233363684450001330e-01,-3.728574058817205605e-01,-5.258425071217379676e-01
-2.552099124544768838e-01,-3.067715973906837146e-01,-4.685982663847091390e-01
-1.829084626290093940e-01,-2.365548227771063772e-01,-4.043565718703176493e-01
-1.065733303093918671e-01,-1.620739329927054495e-01,-3.323995575046330142e-01
-2.658171043979540293e-02,-8.335464212529020145e-02,-2.519307790271210212e-01
5.652157004432556420e-02,-6.374090853393798994e-04,-1.622014797123227936e-01
1.421081039556282288e-01,8.565594388608288590e-02,-6.271891849902325178e-02
2.295133587047002433e-01,1.749864657045918648e-01,4.641632894162928125e-02
3.180346125690300951e-01,2.667963970033786492e-01,1.637537067898381382e-01
4.069993666735198801e-01,3.607649887531227950e-01,2.856544708971476831e-01
4.960584828479022157e-01,4.570296367668083004e-01,4.074772216279727854e-01
5.853398016993671682e-01,5.555684423972728769e-01,5.259836181846477832e-01
6.748265774946751172e-01,6.549643135541467487e-01,6.392011507999262321e-01
7.633744515561637911e-01,7.522490628890965425e-01,7.452064353815195386e-01
8.485338823728074686e-01,8.441242117072993434e-01,8.423828440531060391e-01
9.273616714368464464e-01,9.279798549665445595e-01,9.297352430007839175e-01
9.972843806351741058e-01,1.001892826448131268e+00,1.006292469447944482e+00
1.056398306461727277e+00,1.064254999798783574e+00,1.070713433943206727e+00
1.103435132570453003e+00,1.113704530705884155e+00,1.121595636706099519e+00
1.137743843924259757e+00,1.149346505094087201e+00,1.157945243226963683e+00
1.159300792002918357e+00,1.170988597656094976e+00,1.179489025210811892e+00
1.168637167166819868e+00,1.179234391771074142e+00,1.186860641724466259e+00
1.166726314127259467e+00,1.175493201548996725e+00,1.181737630741908074e+00
1.154977295209103527e+00,1.161832931885565801e+00,1.166643785942095057e+00
1.135091935950280906e+00,1.140506331290996878e+00,1.144267509876903954e+00
